Vendor, Category, Price, Origin, Destination, Rating
ondapip,Other,0.485345136,,,4.97/5
High-Society,Other,3.262135903,,,4.93/5
AlbertHoffman1943,Other,0.802388458,,,4.857/5
unelinel,Other,0.302688523,EU,,~5/5
Bamsefar,Other,0.074886872,,,~5/5
ShroomXpress,Drugs/Other,10.55527623,,,4.91/5
RedBull,Drugs/Other,0.850750504,Germany,,4.970/5
AUsTORe,Drugs/Other,0.182926601,Australia,Worldwide,5.00/5
Gandalf,Drugs/Other,0.514053536,USA,USA,4.98/5
ShroomXpress,Drugs/Other,3.755204875,,,4.91/5
ShroomXpress,Drugs/Other,9.76353269,Australia,,4.91/5
thomascheer,Drugs/Other,3.09385972,China,,~5/5
IEsource,Drugs/Ecstasy/Pills,6.541486281,UKandIreland,Worldwide except USA & Israel,4.71/5
MRUKSBEST,Drugs/Ecstasy/Pills,0.385379029,UK,worldwide,4.82/5
bestlegalz,Drugs/Ecstasy/Pills,0.182970386,EU,,~4/5
daydreamer33,Drugs/Ecstasy/Pills,2.25155604,USA,,4.971/5
IEsource,Drugs/Ecstasy/Pills,0.905853241,UKandIreland,Worldwide excep USA &t Israel and USA,4.71/5
MRUKSBEST,Drugs/Ecstasy/Pills,0.08494786,UK,worldwide,4.82/5
MerckKGaA,Drugs/Ecstasy/Pills,0.970621497,Germany,WorldWide,5.00/5
MerckKGaA,Drugs/Ecstasy/Pills,0.097648692,Germany,WorldWide,5.00/5
HollandDutch,Drugs/Ecstasy/Pills,9.358368573,Netherlands,Worldwide,4.97/5
MerckKGaA,Drugs/Ecstasy/Pills,0.11434432,Germany,WorldWide,5.00/5
IEsource,Drugs/Ecstasy/Pills,1.411327965,UKandIreland,Worldwide except Israel and USA,4.71/5
IEsource,Drugs/Ecstasy/Pills,2.305323504,UKandIRELAND,Worldwide except Israel,4.71/5
BorderWalker,Drugs/Ecstasy/Pills,2.945063269,Germany,Worldwide,[0 deals]
BorderWalker,Drugs/Ecstasy/Pills,1.306073348,Germany,Worldwide,[0 deals]
MerckKGaA,Drugs/Ecstasy/Pills,9.516894283,Germany,WorldWide,5.00/5
SaltnPepper,Drugs/Ecstasy/Pills,9.92416626,Netherlands,,4.97/5
MerckKGaA,Drugs/Ecstasy/Pills,2.294196271,Germany,WorldWide,5.00/5
MerckKGaA,Drugs/Ecstasy/Pills,6.277416266,Germany,,5.00/5
IEsource,Drugs/Ecstasy/Pills,0.603902159,UKandIreland,Worldwide except USA & Israel and USA,4.71/5
MRUKSBEST,Drugs/Ecstasy/Pills,0.914951296,UK,worldwide,4.82/5
MerckKGaA,Drugs/Ecstasy/Pills,0.26471495,Germany,WorldWide,5.00/5
HollandDutch,Drugs/Ecstasy/Pills,13.73203911,Netherlands,Worldwide,4.97/5
McDrugs,Drugs/Ecstasy/Pills,3.03243347,Germany,Worldwide,4.96/5
MRUKSBEST,Drugs/Ecstasy/Pills,0.364898425,UK,world,4.82/5
CuteBitch,Drugs/Ecstasy/Pills,2.176442584,Netherlands,USA/AUSTRALIA,5.00/5
MRUKSBEST,Drugs/Ecstasy/Pills,0.197442264,UK,world,4.82/5
bulkteam,Drugs/Ecstasy/Pills,0.441120306,Netherlands,,5.00/5
TheGoodfellas,Drugs/Ecstasy/Pills,0.343580974,Australia,Australia,4.73/5
McDrugs,Drugs/Ecstasy/Pills,1.27141592,Germany,,4.96/5
bulkteam,Drugs/Ecstasy/Pills,3.225664928,Netherlands,,5.00/5
03welle,Drugs/Ecstasy/Pills,0.031508247,Germany,worldwide,4.912/5
BorderWalker,Drugs/Ecstasy/Pills,11.19491443,Germany,Worldwide,[0 deals]
MRUKSBEST,Drugs/Ecstasy/Pills,0.224460491,UK,worldwide,4.82/5
MerckKGaA,Drugs/Ecstasy/Pills,0.749802494,Germany,WorldWide,5.00/5
SaltnPepper,Drugs/Ecstasy/Pills,11.23147286,Netherlands,,4.97/5
MerckKGaA,Drugs/Ecstasy/Pills,2.647149544,Germany,WorldWide,5.00/5
HollandDutch,Drugs/Ecstasy/Pills,13.55933347,Netherlands,Worldwide,4.97/5
MerckKGaA,Drugs/Ecstasy/Pills,1.743726738,Germany,WorldWide,5.00/5
McDrugs,Drugs/Ecstasy/Pills,2.627205711,Germany,Worldwide,4.96/5
CuteBitch,Drugs/Ecstasy/Pills,4.069001354,Netherlands,USA/AUSTRALIA,5.00/5
03welle,Drugs/Ecstasy/Pills,0.088870762,Germany,worldwide,4.912/5
Dr.Clean,Drugs/Ecstasy/Pills,0.08653946,Germany,EU,5.00/5
Evangitis,Drugs/Ecstasy/Pills,0.32342353,USA,USA,4.975/5
bulkteam,Drugs/Ecstasy/Pills,0.496100875,Netherlands,,5.00/5
High-Society,Drugs/Ecstasy/Pills,1.558769567,Netherlands AUS  NZ  Scandinavia),Worldwide (except USA  AUS  NZ  Scandinavia),4.844/5
Praetorian,Drugs/Ecstasy/Pills,2.13793239,USA,,4.965/5
bulkteam,Drugs/Ecstasy/Pills,4.866986058,Netherlands,,5.00/5
BestBLOW,Drugs/Ecstasy/Pills,0.41567188,USA,USA,4.770/5
Hollandia,Drugs/Ecstasy/Pills,0.521985355,Netherlands,Worldwide,5.00/5
bulkteam,Drugs/Ecstasy/Pills,2.60341616,Netherlands,,5.00/5
bulkteam,Drugs/Ecstasy/Pills,52.71218854,Netherlands,,5.00/5
TheGoodfellas,Drugs/Ecstasy/Pills,1.537929424,Australia,Australia,4.73/5
IEsource,Drugs/Ecstasy/Pills,0.962060108,UKandIRELAND,Worldwide except Israel,4.71/5
IEsource,Drugs/Ecstasy/Pills,0.271755968,Ireland,Worldwide except USA &  Israel and USA,4.71/5
CuteBitch,Drugs/Ecstasy/Pills,0.719339234,Netherlands,,5.00/5
InsideTheWhale,Drugs/Ecstasy/Pills,0.878547939,UK,UK,4.96/5
HollandDutch,Drugs/Ecstasy/Pills,9.238095507,Netherlands,Worldwide,4.97/5
IEsource,Drugs/Ecstasy/Pills,4.322376548,UKandIRELAND,Worldwide except Israel,4.71/5
IEsource,Drugs/Ecstasy/Pills,7.697202829,UKandIRELAND,Worldwide except Israel,4.71/5
NORWEGIANcom,Drugs/Ecstasy/Pills,0.115285189,Norway,,4.96/5
MRUKSBEST,Drugs/Ecstasy/Pills,0.664049951,UK,world,4.82/5
MerckKGaA,Drugs/Ecstasy/Pills,5.207303517,Germany,WorldWide,5.00/5
MerckKGaA,Drugs/Ecstasy/Pills,8.079932404,Germany,WorldWide,5.00/5
IEsource,Drugs/Ecstasy/Pills,3.472437435,UKandIreland,Worldwide except USA & Israel and USA,4.71/5
MerckKGaA,Drugs/Ecstasy/Pills,3.313080806,Germany,WorldWide,5.00/5
HollandDutch,Drugs/Ecstasy/Pills,4.823213333,Netherlands,Worldwide,4.97/5
SaltnPepper,Drugs/Ecstasy/Pills,6.181401869,Netherlands,,4.97/5
bulkteam,Drugs/Ecstasy/Pills,0.649062338,Netherlands,,5.00/5
BorderWalker,Drugs/Ecstasy/Pills,0.073626576,Germany,Worldwide,[0 deals]
HollandDutch,Drugs/Ecstasy/Pills,4.88464675,Netherlands,Worldwide,4.97/5
IEsource,Drugs/Ecstasy/Pills,12.07804327,UKandIreland,Worldwide except Israel,4.71/5
MerckKGaA,Drugs/Ecstasy/Pills,4.464858901,Germany,WorldWide,5.00/5
MerckKGaA,Drugs/Ecstasy/Pills,1.111802806,Germany,WorldWide,5.00/5
Petch,Drugs/Ecstasy/Pills,0.085589171,UK,EU,4.991/5
03welle,Drugs/Ecstasy/Pills,0.138632587,Germany,,4.912/5
Petch,Drugs/Ecstasy/Pills,0.492644707,UK,EU,4.991/5
CuteBitch,Drugs/Ecstasy/Pills,0.473139688,Netherlands,EU,5.00/5
CuteBitch,Drugs/Ecstasy/Pills,6.813211573,Netherlands,EU,5.00/5
MrKidX,Drugs/Ecstasy/Pills,1.529833795,USA,USA,4.96/5
bulkteam,Drugs/Ecstasy/Pills,6.432243084,Netherlands,,5.00/5
bulkteam,Drugs/Ecstasy/Pills,6.432243084,Netherlands,,5.00/5
Petch,Drugs/Ecstasy/Pills,0.841675151,UK,EU,4.991/5
bulkteam,Drugs/Ecstasy/Pills,0.652063007,Netherlands,,5.00/5
BorderWalker,Drugs/Ecstasy/Pills,5.784039118,Germany,Worldwide,[0 deals]
BorderWalker,Drugs/Ecstasy/Pills,0.139890501,Germany,Worldwide,[0 deals]
bestlegalz,Drugs/Ecstasy/Pills,0.938144626,EU,,~4/5
CuteBitch,Drugs/Ecstasy/Pills,4.069221742,Netherlands,,5.00/5
McDrugs,Drugs/Ecstasy/Pills,0.583748593,Germany,,4.96/5
CuteBitch,Drugs/Ecstasy/Pills,2.176442584,Netherlands,,5.00/5
High-Society,Drugs/Ecstasy/Pills,0.848663427,Netherlands AUS  NZ  Scandinavia),Worldwide (except USA  AUS  NZ  Scandinavia),4.844/5
bulkteam,Drugs/Ecstasy/Pills,2.396329876,Netherlands,,5.00/5
Evangitis,Drugs/Ecstasy/Pills,2.58417871,USA,,4.975/5
CuteBitch,Drugs/Ecstasy/Pills,6.813211573,Netherlands,USA/AUSTRALIA,5.00/5
High-Society,Drugs/Ecstasy/Pills,0.158224445,Netherlands AUS  NZ  Scandinavia),Worldwide (except USA  AUS  NZ  Scandinavia),4.844/5
CuteBitch,Drugs/Ecstasy/Pills,4.069001354,Netherlands,USA/AUSTRALIA,5.00/5
Hollandia,Drugs/Ecstasy/Pills,0.732177217,Netherlands,Worldwide,5.00/5
Hollandia,Drugs/Ecstasy/Pills,0.145587748,Netherlands,Worldwide,5.00/5
CuteBitch,Drugs/Ecstasy/Pills,0.94627938,Netherlands,,5.00/5
McDrugs,Drugs/Ecstasy/Pills,1.101868657,Germany,,4.96/5
bulkteam,Drugs/Ecstasy/Pills,0.648950334,Netherlands,,5.00/5
Evangitis,Drugs/Ecstasy/Pills,0.8613929,USA,,4.975/5
MRUKSBEST,Drugs/Ecstasy/Pills,0.482956018,UK,world,4.82/5
Praetorian,Drugs/Ecstasy/Pills,0.583072465,USA,,4.965/5
CuteBitch,Drugs/Ecstasy/Pills,0.94627938,Netherlands,EU,5.00/5
budgetstoreUK,Drugs/Ecstasy/Pills,3.532694295,UK,UK,4.851/5
CuteBitch,Drugs/Ecstasy/Pills,2.176442584,Netherlands,EU,5.00/5
bulkteam,Drugs/Ecstasy/Pills,6.432243084,Netherlands,,5.00/5
Petch,Drugs/Ecstasy/Pills,0.187846588,UK,EU,4.991/5
Evangitis,Drugs/Ecstasy/Pills,0.68911432,USA,USA,4.975/5
bulkteam,Drugs/Ecstasy/Pills,0.676671618,Netherlands,,5.00/5
Petch,Drugs/Ecstasy/Pills,0.04355488,UK,EU,4.991/5
bulkteam,Drugs/Ecstasy/Pills,2.341882685,Netherlands,,5.00/5
MerckKGaA,Drugs/Ecstasy/Pills,0.300010277,Germany,WorldWide,5.00/5
MerckKGaA,Drugs/Ecstasy/Pills,0.123563129,Germany,WorldWide,5.00/5
HollandDutch,Drugs/Ecstasy/Pills,17.67688282,Netherlands,Worldwide,4.97/5
MerckKGaA,Drugs/Ecstasy/Pills,0.494252531,Germany,WorldWide,5.00/5
MerckKGaA,Drugs/Ecstasy/Pills,0.38374963,Germany,WorldWide,5.00/5
MerckKGaA,Drugs/Ecstasy/Pills,0.564860037,Germany,WorldWide,5.00/5
HollandDutch,Drugs/Ecstasy/Pills,17.99863054,Netherlands,Worldwide,4.97/5
McDrugs,Drugs/Ecstasy/Pills,4.484765609,Germany,Worldwide,4.96/5
Hollandia,Drugs/Ecstasy/Pills,0.370400777,Netherlands,Worldwide,5.00/5
03welle,Drugs/Ecstasy/Pills,2.203530508,Germany,worldwide,4.912/5
bulkteam,Drugs/Ecstasy/Pills,1.024758978,Netherlands,,5.00/5
CuteBitch,Drugs/Ecstasy/Pills,0.473165314,Netherlands,USA/AUSTRALIA,5.00/5
bulkteam,Drugs/Ecstasy/Pills,0.439013496,Netherlands,,5.00/5
bulkteam,Drugs/Ecstasy/Pills,9.741522827,Netherlands,,5.00/5
Evangitis,Drugs/Ecstasy/Pills,0.727702944,USA,USA,4.975/5
bulkteam,Drugs/Ecstasy/Pills,0.438995813,Netherlands,,5.00/5
Praetorian,Drugs/Ecstasy/Pills,3.731320466,USA,,4.965/5
CoachSanta,Drugs/Ecstasy/Pills,0.209317976,USA,,4.83/5
CuteBitch,Drugs/Ecstasy/Pills,0.719172328,Netherlands,USA/AUSTRALIA,5.00/5
HollandDutch,Drugs/Ecstasy/Pills,7.171533306,Netherlands,Worldwide,4.97/5
HollandDutch,Drugs/Ecstasy/Pills,7.081338085,Netherlands,Worldwide,4.97/5
Dr.Clean,Drugs/Ecstasy/Pills,0.08653946,Germany,Germany,5.00/5
MerckKGaA,Drugs/Ecstasy/Pills,0.209317976,Germany,WorldWide,5.00/5
SaltnPepper,Drugs/Ecstasy/Pills,1.10814835,Netherlands,,4.97/5
BorderWalker,Drugs/Ecstasy/Pills,0.671694859,Germany,Worldwide,[0 deals]
IEsource,Drugs/Ecstasy/Pills,0.271720582,UK,UK,4.71/5
Crazy-Eights,Drugs/Ecstasy/Pills,0.34870169,USA,USA,4.995/5
MRUKSBEST,Drugs/Ecstasy/Pills,0.547471015,UK,worldwide,4.82/5
Hollandia,Drugs/Ecstasy/Pills,0.930341253,Netherlands,,5.00/5
CuteBitch,Drugs/Ecstasy/Pills,0.719172328,Netherlands,USA/AUSTRALIA,5.00/5
CuteBitch,Drugs/Ecstasy/Pills,4.069001354,Netherlands,EU,5.00/5
bulkteam,Drugs/Ecstasy/Pills,12.30371956,Netherlands,,5.00/5
03welle,Drugs/Ecstasy/Pills,0.655531186,Germany,worldwide,4.912/5
bulkteam,Drugs/Ecstasy/Pills,0.648950334,Netherlands,,5.00/5
bulkteam,Drugs/Ecstasy/Pills,0.438995813,Netherlands,,5.00/5
McDrugs,Drugs/Ecstasy/Pills,0.668080604,Germany,Worldwide,4.96/5
bulkteam,Drugs/Ecstasy/Pills,6.463095166,Netherlands,,5.00/5
CuteBitch,Drugs/Ecstasy/Pills,0.94627938,Netherlands,USA/AUSTRALIA,5.00/5
McDrugs,Drugs/Ecstasy/Pills,0.720124465,Germany,,4.96/5
CuteBitch,Drugs/Ecstasy/Pills,0.94627938,Netherlands,USA/AUSTRALIA,5.00/5
CuteBitch,Drugs/Ecstasy/Pills,2.176442584,Netherlands,USA/AUSTRALIA,5.00/5
Evangitis,Drugs/Ecstasy/Pills,0.41346859,USA,,4.975/5
TheGoodfellas,Drugs/Ecstasy/Pills,0.64898629,Australia,Australia,4.73/5
CuteBitch,Drugs/Ecstasy/Pills,0.719172328,Netherlands,EU,5.00/5
bulkteam,Drugs/Ecstasy/Pills,1899.330793,Netherlands,,5.00/5
Evangitis,Drugs/Ecstasy/Pills,1.550507225,USA,,4.975/5
bulkteam,Drugs/Ecstasy/Pills,9.803143578,Netherlands,,5.00/5
fastseed,Drugs/Ecstasy/Pills,0.075064765,USA,,4.81/5
bulkteam,Drugs/Ecstasy/Pills,1.766344721,Netherlands,,5.00/5
Hollandia,Drugs/Ecstasy/Pills,0.266319057,Netherlands,Worldwide,5.00/5
Hollandia,Drugs/Ecstasy/Pills,0.103042745,Netherlands,Worldwide,5.00/5
Medibank,Drugs/Ecstasy/Pills,0.455333333,Australia,Australia,5.00/5
TheGoodfellas,Drugs/Ecstasy/Pills,0.076351323,Australia,,4.73/5
CuteBitch,Drugs/Ecstasy/Pills,6.813211573,Netherlands,,5.00/5
Petch,Drugs/Ecstasy/Pills,0.367314684,UK,EU,4.991/5
McDrugs,Drugs/Ecstasy/Pills,1.223167243,Germany,Worldwide,4.96/5
Hollandia,Drugs/Ecstasy/Pills,0.01597914,Netherlands,Worldwide,5.00/5
bulkteam,Drugs/Ecstasy/Pills,3.218030218,Netherlands,,5.00/5
CuteBitch,Drugs/Ecstasy/Pills,6.813211573,Netherlands,USA/AUSTRALIA,5.00/5
Hollandia,Drugs/Ecstasy/Pills,0.190065184,Netherlands,Worldwide,5.00/5
Evangitis,Drugs/Ecstasy/Pills,1.212838244,USA,USA,4.975/5
03welle,Drugs/Ecstasy/Pills,1.197280112,Germany,worldwide,4.912/5
fastseed,Drugs/Ecstasy/Pills,0.696176162,USA,,4.81/5
MrKidX,Drugs/Ecstasy/Pills,0.312039965,USA,USA,4.96/5
CuteBitch,Drugs/Ecstasy/Pills,0.473139688,Netherlands,USA/AUSTRALIA,5.00/5
bulkteam,Drugs/Ecstasy/Pills,3.241136743,Netherlands,,5.00/5
CuteBitch,Drugs/Ecstasy/Pills,0.473139688,Netherlands,,5.00/5
Evangitis,Drugs/Ecstasy/Pills,2.021397078,USA,USA,4.975/5
bulkteam,Drugs/Ecstasy/Pills,3.225664928,Netherlands,,5.00/5
BorderWalker,Drugs/Ecstasy/Pills,0.335847426,Germany,Worldwide,[0 deals]
MerckKGaA,Drugs/Ecstasy/Pills,0.112945041,Germany,WorldWide,5.00/5
MRUKSBEST,Drugs/Ecstasy/Pills,0.711206163,UK,worldwide,4.82/5
Montfort,Drugs/Ecstasy/Other,27.0204732,,,4.900/5
Evangitis,Drugs/Ecstasy/Other,0.290082121,USA,,4.975/5
bulkteam,Drugs/Ecstasy/Other,1.938181818,Netherlands,,5.00/5
Evangitis,Drugs/Ecstasy/Other,2.099889811,USA,,4.975/5
Evangitis,Drugs/Ecstasy/Other,0.374980319,USA,,4.975/5
Evangitis,Drugs/Ecstasy/Other,0.471383451,USA,,4.975/5
MeGrimlock,Drugs/Ecstasy/Other,5.125346325,Canada,Canada & USA,4.89/5
Evangitis,Drugs/Ecstasy/Other,0.112494091,USA,USA,4.975/5
MeGrimlock,Drugs/Ecstasy/Other,1.64011082,Canada,Canada & USA,4.89/5
MeGrimlock,Drugs/Ecstasy/Other,10.25066995,Canada USA,Canada  USA,4.89/5
MeGrimlock,Drugs/Ecstasy/Other,10.25066995,China,Worldwide,4.89/5
Praetorian,Drugs/Ecstasy/Other,9.707638349,,,4.965/5
MeGrimlock,Drugs/Ecstasy/Other,0.410027701,Canada,Canada & USA,4.89/5
Evangitis,Drugs/Ecstasy/Other,1.124940967,USA,,4.975/5
MeGrimlock,Drugs/Ecstasy/Other,1.02506926,Canada,Canada & USA,4.89/5
Evangitis,Drugs/Ecstasy/Other,0.716906782,USA,,4.975/5
MeGrimlock,Drugs/Ecstasy/Other,16.40107193,China,Worldwide,4.89/5
MeGrimlock,Drugs/Ecstasy/Other,24.57588592,Canada,Worldwide,4.89/5
MeGrimlock,Drugs/Ecstasy/Other,6.150401969,China,Worldwide,4.89/5
MeGrimlock,Drugs/Ecstasy/Other,16.40107193,Canada USA,Canada  USA,4.89/5
MeGrimlock,Drugs/Ecstasy/Other,32.15545236,China,Worldwide,4.89/5
bigbudsforyou,Drugs/Cannabis/Weed,1.91584227,USA,,4.975/5
drugsNthangs,Drugs/Cannabis/Weed,0.888987573,USA,,4.94/5
joogman,Drugs/Cannabis/Weed,4.724583268,USA,,4.97/5
HumboldtsFinest,Drugs/Cannabis/Weed,2.43834471,USA,USA,4.971/5
eurogreen1,Drugs/Cannabis/Weed,0.18796012,Germany,,4.94/5
Weedy,Drugs/Cannabis/Weed,0.051926083,Germany,Germany,4.98/5
bulkteam,Drugs/Cannabis/Weed,10.82477481,Netherlands,,5.00/5
CanadianChronic,Drugs/Cannabis/Weed,0.748489226,Canada,Worldwide,4.73/5
CanadianChronic,Drugs/Cannabis/Weed,0.225131165,Canada,,4.73/5
ChaseThosePesos,Drugs/Cannabis/Weed,14.12022589,USA,USA,4.94/5
HQUK,Drugs/Cannabis/Weed,0.057840674,UK,UK & Ireland,4.983/5
CB2013,Drugs/Cannabis/Weed,0.606208463,USA,,4.961/5
GoldHash,Drugs/Cannabis/Weed,0.160055206,Netherlands,Worldwide except USA,5.00/5
CB2013,Drugs/Cannabis/Weed,7.938433877,USA,,4.961/5
SAGreat,Drugs/Cannabis/Weed,0.916877384,Australia,,4.97/5
CB2013,Drugs/Cannabis/Weed,2.04297811,USA,,4.961/5
UrLocalBudTender,Drugs/Cannabis/Weed,0.889266338,USA,,~5/5
UKNextDay!,Drugs/Cannabis/Weed,0.28,UK,UK,[0 deals]
DankIndoorsNW,Drugs/Cannabis/Weed,4.259841968,USA,,4.99/5
PrescriptionPharmacyEU,Drugs/Cannabis/Weed,2.051909032,EU,,4.94/5
weednation,Drugs/Cannabis/Weed,2.826192084,USA,,5.00/5
SacDirtyCrew,Drugs/Cannabis/Weed,0.02,USA,USA,5.00/5
GoldHash,Drugs/Cannabis/Weed,2.524462791,Netherlands,Worldwide except USA,5.00/5
MMA_,Drugs/Cannabis/Weed,0.330260648,Australia,,~5/5
Oase,Drugs/Cannabis/Weed,0.424833662,Germany,EU,4.99/5
CanadianChronic,Drugs/Cannabis/Weed,0.744664635,Canada,,4.73/5
the-green-robots,Drugs/Cannabis/Weed,0.202619521,France,Europe (check our profile for details),5.00/5
Renegade,Drugs/Cannabis/Weed,0.48418559,Austria,Worldwide,4.92/5
Renegade,Drugs/Cannabis/Weed,0.527670729,Austria,Worldwide,4.92/5
NXTLEVEL,Drugs/Cannabis/Weed,7.689397808,USA,,[0 deals]
NXTLEVEL,Drugs/Cannabis/Weed,0.65816919,USA,,[0 deals]
UKNextDay!,Drugs/Cannabis/Weed,0.085,UK,,[0 deals]
CB2013,Drugs/Cannabis/Weed,1.036185713,USA,,4.961/5
MarketMaker,Drugs/Cannabis/Weed,0.332632692,UK,,~5/5
Barterer,Drugs/Cannabis/Weed,5.176698775,Canada Europe  Asia  Oceania,USA  Europe  Asia  Oceania,~5/5
ChaseThosePesos,Drugs/Cannabis/Weed,0.007071494,USA,,4.94/5
GreenSurfer,Drugs/Cannabis/Weed,0.406373917,UK,UK,4.99/5
GreenSurfer,Drugs/Cannabis/Weed,1.14536732,UK,UK,4.99/5
Battista,Drugs/Cannabis/Weed,0.197813876,UK,UK,4.98/5
THC_Parcel_Force,Drugs/Cannabis/Weed,0.272691274,UK,UK,4.98/5
HumboldtFarms,Drugs/Cannabis/Weed,0.233506955,USA,USA,4.927/5
Bernadotte,Drugs/Cannabis/Weed,0.538222145,Sweden Norway,Sweden  Norway,5.00/5
bigbudsforyou,Drugs/Cannabis/Weed,0.024616447,USA,,4.975/5
drugsNthangs,Drugs/Cannabis/Weed,0.128300472,USA,,4.94/5
Weedy,Drugs/Cannabis/Weed,0.15528404,Germany,Germany,4.98/5
Warbeast,Drugs/Cannabis/Weed,9.11587225,USA,,5.00/5
TheHappyGuy,Drugs/Cannabis/Weed,0.7301849,USA,,4.993/5
Oikos,Drugs/Cannabis/Weed,2.614200868,CzechRepublic,Europe,5.00/5
HQUK,Drugs/Cannabis/Weed,1.209025236,UK,UK & Ireland,4.983/5
NXTLEVEL,Drugs/Cannabis/Weed,0.843961921,USA,,[0 deals]
BudManTing,Drugs/Cannabis/Weed,0.266864417,UK,UK,4.93/5
cocainedealer,Drugs/Cannabis/Weed,0.074967794,France,worldwide,4.91/5
Top-Shelf-Nugs,Drugs/Cannabis/Weed,0.565364001,USA,usa,5.00/5
MaryAndMolly,Drugs/Cannabis/Weed,0.141426059,USA,USA,4.79/5
CanadianChronic,Drugs/Cannabis/Weed,0.10692288,Canada,Worldwide,4.73/5
CaptainChronic,Drugs/Cannabis/Weed,1.74167479,USA,USA,5.00/5
GreenSurfer,Drugs/Cannabis/Weed,2.186610343,UK,UK,4.99/5
NXTLEVEL,Drugs/Cannabis/Weed,0.624114803,USA,USA,[0 deals]
HQUK,Drugs/Cannabis/Weed,0.093722358,UK,UK & Ireland,4.983/5
GoldHash,Drugs/Cannabis/Weed,2.532438018,Netherlands,Worldwide except USA,5.00/5
GoldHash,Drugs/Cannabis/Weed,0.037432017,Netherlands,Worldwide except USA,5.00/5
weednation,Drugs/Cannabis/Weed,9.839182873,USA,USA,5.00/5
UKNextDay!,Drugs/Cannabis/Weed,0.085,UK,UK,[0 deals]
UKNextDay!,Drugs/Cannabis/Weed,0.28,UK,UK,[0 deals]
MarketMaker,Drugs/Cannabis/Weed,0.25464785,UK,,~5/5
UrLocalBudTender,Drugs/Cannabis/Weed,0.462418493,USA,,~5/5
Jupiter-Rising,Drugs/Cannabis/Weed,0.868730668,USA,USA,5.00/5
ChaseThosePesos,Drugs/Cannabis/Weed,4.719326806,USA,USA,4.94/5
ChaseThosePesos,Drugs/Cannabis/Weed,1.747898816,USA,USA,4.94/5
Cosmo~,Drugs/Cannabis/Weed,20.84004426,USA,USA,~5/5
WeedConnect,Drugs/Cannabis/Weed,0.226728609,USA,,4.92/5
HumboldtFarms,Drugs/Cannabis/Weed,0.448981585,USA,USA,4.927/5
the-green-robots,Drugs/Cannabis/Weed,0.197768379,France,Europe (check our profile for details),5.00/5
CanadianChronic,Drugs/Cannabis/Weed,0.744664635,Canada,,4.73/5
CanadianChronic,Drugs/Cannabis/Weed,0.856134023,Canada,,4.73/5
dmvnationsupply,Drugs/Cannabis/Weed,0.142977233,USA,,[0 deals]
.Merkur,Drugs/Cannabis/Weed,0.996264329,Germany,WORLDWIDE,5.00/5
SAGreat,Drugs/Cannabis/Weed,0.59760977,Australia,,4.97/5
TheHappyGuy,Drugs/Cannabis/Weed,0.758535747,USA,,4.993/5
SAGreat,Drugs/Cannabis/Weed,1.47574496,Australia,,4.97/5
CB2013,Drugs/Cannabis/Weed,1.033282607,USA,,4.961/5
SAGreat,Drugs/Cannabis/Weed,1.231203682,Australia,,4.97/5
CB2013,Drugs/Cannabis/Weed,2.095712763,USA,,4.961/5
honestherb,Drugs/Cannabis/Weed,0.425763146,USA,,4.97/5
SAGreat,Drugs/Cannabis/Weed,2.721394604,Australia,,4.97/5
acapulcogold420,Drugs/Cannabis/Weed,0.128523833,,,5.000/5
Renegade,Drugs/Cannabis/Weed,0.662472551,Austria,Worldwide,4.92/5
Renegade,Drugs/Cannabis/Weed,0.668129843,Austria,Worldwide,4.92/5
GreenSurfer,Drugs/Cannabis/Weed,0.62600146,UK,UK,4.99/5
HQUK,Drugs/Cannabis/Weed,0.316185249,UK,UK & Ireland,4.983/5
Cosmo~,Drugs/Cannabis/Weed,2.721852274,USA,USA,~5/5
HQUK,Drugs/Cannabis/Weed,0.38046833,UK,,4.983/5
Colorado,Drugs/Cannabis/Weed,0.190908162,USA,USA,4.952/5
bigbudsforyou,Drugs/Cannabis/Weed,0.316497223,USA,,4.975/5
SacDirtyCrew,Drugs/Cannabis/Weed,0.091282452,USA,USA,5.00/5
Oikos,Drugs/Cannabis/Weed,0.196356444,CzechRepublic,Europe,5.00/5
Renegade,Drugs/Cannabis/Weed,0.964232849,Austria,Worldwide,4.92/5
Renegade,Drugs/Cannabis/Weed,0.964241953,Austria,Worldwide,4.92/5
Renegade,Drugs/Cannabis/Weed,1.355240658,Austria,Worldwide,4.92/5
Bernadotte,Drugs/Cannabis/Weed,0.23186398,Sweden Norway,Sweden  Norway,5.00/5
CanadianChronic,Drugs/Cannabis/Weed,0.969795805,Canada,,4.73/5
Cosmo~,Drugs/Cannabis/Weed,0.000378938,USA,USA,~5/5
Colorado,Drugs/Cannabis/Weed,0.173177815,USA,USA,4.952/5
Bernadotte,Drugs/Cannabis/Weed,0.289803895,Sweden Norway,Sweden  Norway,5.00/5
medibuds,Drugs/Cannabis/Weed,0.36924676,USA,USA,4.982/5
SAGreat,Drugs/Cannabis/Weed,13.17188731,Australia,,4.97/5
budbrother,Drugs/Cannabis/Weed,0.613722782,Australia,,5.000/5
MaryAndMolly,Drugs/Cannabis/Weed,0.282860026,USA,USA,4.79/5
Renegade,Drugs/Cannabis/Weed,0.668129843,Austria,Worldwide,4.92/5
Dr.Clean,Drugs/Cannabis/Weed,0.20896614,Germany,EU,5.00/5
Colorado,Drugs/Cannabis/Weed,0.27708451,USA,USA,4.952/5
